TrackID,Timestamp,Vehicle,Speed (km/h),License Plate,Location
116,2025-10-20 22:36:22,Car,13.41,UNKNOWN,Highway A
118,2025-10-20 22:36:22,Car,10.65,UNKNOWN,Highway A
125,2025-10-20 22:36:22,Car,19.09,UNKNOWN,Highway A
134,2025-10-20 22:36:22,Car,33.43,UNKNOWN,Highway A
160,2025-10-20 22:36:22,Car,66.19,UNKNOWN,Highway A
140,2025-10-20 22:36:22,Car,165.25,UNKNOWN,Highway A
60,2025-10-20 22:36:23,Car,29.94,UNKNOWN,Highway A
106,2025-10-20 22:36:23,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:23,Car,12.61,UNKNOWN,Highway A
118,2025-10-20 22:36:23,Car,10.65,UNKNOWN,Highway A
125,2025-10-20 22:36:23,Car,18.71,UNKNOWN,Highway A
134,2025-10-20 22:36:23,Car,31.6,UNKNOWN,Highway A
160,2025-10-20 22:36:23,Car,66.12,UNKNOWN,Highway A
140,2025-10-20 22:36:23,Car,155.94,UNKNOWN,Highway A
60,2025-10-20 22:36:24,Car,31.46,UNKNOWN,Highway A
106,2025-10-20 22:36:24,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:24,Car,12.61,UNKNOWN,Highway A
118,2025-10-20 22:36:24,Car,10.65,UNKNOWN,Highway A
125,2025-10-20 22:36:24,Car,17.95,UNKNOWN,Highway A
134,2025-10-20 22:36:24,Car,31.45,UNKNOWN,Highway A
160,2025-10-20 22:36:24,Car,66.98,UNKNOWN,Highway A
140,2025-10-20 22:36:25,Car,53.46,UNKNOWN,Highway A
60,2025-10-20 22:36:25,Car,34.92,UNKNOWN,Highway A
106,2025-10-20 22:36:25,Car,12.8,UNKNOWN,Highway A
116,2025-10-20 22:36:25,Car,14.13,UNKNOWN,Highway A
118,2025-10-20 22:36:25,Car,11.68,UNKNOWN,Highway A
125,2025-10-20 22:36:25,Car,19.09,UNKNOWN,Highway A
134,2025-10-20 22:36:25,Car,32.65,UNKNOWN,Highway A
160,2025-10-20 22:36:26,Car,73.09,UNKNOWN,Highway A
140,2025-10-20 22:36:26,Car,57.32,UNKNOWN,Highway A
60,2025-10-20 22:36:26,Car,37.2,UNKNOWN,Highway A
106,2025-10-20 22:36:26,Car,14.01,UNKNOWN,Highway A
116,2025-10-20 22:36:26,Car,14.13,UNKNOWN,Highway A
118,2025-10-20 22:36:26,Car,11.99,UNKNOWN,Highway A
125,2025-10-20 22:36:26,Car,18.71,UNKNOWN,Highway A
134,2025-10-20 22:36:26,Car,31.49,UNKNOWN,Highway A
160,2025-10-20 22:36:27,Car,77.29,UNKNOWN,Highway A
140,2025-10-20 22:36:27,Car,56.24,UNKNOWN,Highway A
60,2025-10-20 22:36:27,Car,38.03,UNKNOWN,Highway A
106,2025-10-20 22:36:27,Car,13.53,UNKNOWN,Highway A
116,2025-10-20 22:36:27,Car,13.37,UNKNOWN,Highway A
118,2025-10-20 22:36:27,Car,11.68,UNKNOWN,Highway A
125,2025-10-20 22:36:27,Car,18.71,UNKNOWN,Highway A
134,2025-10-20 22:36:27,Car,30.95,UNKNOWN,Highway A
160,2025-10-20 22:36:28,Car,78.19,UNKNOWN,Highway A
60,2025-10-20 22:36:28,Car,35.86,UNKNOWN,Highway A
106,2025-10-20 22:36:28,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:28,Car,12.24,UNKNOWN,Highway A
118,2025-10-20 22:36:28,Car,10.48,UNKNOWN,Highway A
125,2025-10-20 22:36:28,Car,16.42,UNKNOWN,Highway A
134,2025-10-20 22:36:28,Car,28.02,UNKNOWN,Highway A
160,2025-10-20 22:36:28,Car,70.75,UNKNOWN,Highway A
140,2025-10-20 22:36:28,Car,54.71,UNKNOWN,Highway A
60,2025-10-20 22:36:29,Car,35.43,UNKNOWN,Highway A
106,2025-10-20 22:36:29,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:29,Car,11.48,UNKNOWN,Highway A
118,2025-10-20 22:36:29,Car,10.48,UNKNOWN,Highway A
125,2025-10-20 22:36:29,Car,16.46,UNKNOWN,Highway A
134,2025-10-20 22:36:29,Car,26.12,UNKNOWN,Highway A
160,2025-10-20 22:36:29,Car,66.4,UNKNOWN,Highway A
140,2025-10-20 22:36:29,Car,51.26,UNKNOWN,Highway A
60,2025-10-20 22:36:30,Car,35.35,UNKNOWN,Highway A
106,2025-10-20 22:36:30,Car,11.86,UNKNOWN,Highway A
116,2025-10-20 22:36:30,Car,11.48,UNKNOWN,Highway A
118,2025-10-20 22:36:30,Car,10.04,UNKNOWN,Highway A
125,2025-10-20 22:36:30,Car,16.46,UNKNOWN,Highway A
134,2025-10-20 22:36:30,Car,24.65,UNKNOWN,Highway A
160,2025-10-20 22:36:30,Car,64.0,UNKNOWN,Highway A
140,2025-10-20 22:36:30,Car,49.38,UNKNOWN,Highway A
60,2025-10-20 22:36:31,Car,40.5,UNKNOWN,Highway A
106,2025-10-20 22:36:31,Car,12.33,UNKNOWN,Highway A
116,2025-10-20 22:36:31,Car,12.65,UNKNOWN,Highway A
118,2025-10-20 22:36:31,Car,11.24,UNKNOWN,Highway A
125,2025-10-20 22:36:31,Car,17.95,UNKNOWN,Highway A
134,2025-10-20 22:36:31,Car,26.39,UNKNOWN,Highway A
160,2025-10-20 22:36:31,Car,67.72,UNKNOWN,Highway A
140,2025-10-20 22:36:31,Car,47.45,UNKNOWN,Highway A
60,2025-10-20 22:36:32,Car,43.53,UNKNOWN,Highway A
106,2025-10-20 22:36:32,Car,13.53,UNKNOWN,Highway A
116,2025-10-20 22:36:32,Car,13.37,UNKNOWN,Highway A
118,2025-10-20 22:36:32,Car,11.24,UNKNOWN,Highway A
125,2025-10-20 22:36:32,Car,17.95,UNKNOWN,Highway A
134,2025-10-20 22:36:32,Car,27.06,UNKNOWN,Highway A
160,2025-10-20 22:36:32,Car,67.43,UNKNOWN,Highway A
140,2025-10-20 22:36:32,Car,49.09,UNKNOWN,Highway A
60,2025-10-20 22:36:33,Car,45.04,UNKNOWN,Highway A
106,2025-10-20 22:36:33,Car,13.53,UNKNOWN,Highway A
116,2025-10-20 22:36:33,Car,12.61,UNKNOWN,Highway A
118,2025-10-20 22:36:33,Car,10.93,UNKNOWN,Highway A
125,2025-10-20 22:36:33,Car,17.95,UNKNOWN,Highway A
134,2025-10-20 22:36:33,Car,25.39,UNKNOWN,Highway A
160,2025-10-20 22:36:33,Car,66.23,UNKNOWN,Highway A
140,2025-10-20 22:36:33,Car,48.6,UNKNOWN,Highway A
60,2025-10-20 22:36:34,Car,42.67,UNKNOWN,Highway A
106,2025-10-20 22:36:34,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:34,Car,11.46,UNKNOWN,Highway A
125,2025-10-20 22:36:34,Car,16.42,UNKNOWN,Highway A
134,2025-10-20 22:36:34,Car,22.97,UNKNOWN,Highway A
160,2025-10-20 22:36:34,Car,59.93,UNKNOWN,Highway A
140,2025-10-20 22:36:34,Car,43.43,UNKNOWN,Highway A
60,2025-10-20 22:36:35,Car,42.34,UNKNOWN,Highway A
106,2025-10-20 22:36:35,Car,11.35,UNKNOWN,Highway A
116,2025-10-20 22:36:35,Car,10.69,UNKNOWN,Highway A
125,2025-10-20 22:36:35,Car,15.66,UNKNOWN,Highway A
134,2025-10-20 22:36:35,Car,22.04,UNKNOWN,Highway A
160,2025-10-20 22:36:35,Car,55.29,UNKNOWN,Highway A
140,2025-10-20 22:36:35,Car,41.83,UNKNOWN,Highway A
60,2025-10-20 22:36:36,Car,44.19,UNKNOWN,Highway A
106,2025-10-20 22:36:36,Car,11.59,UNKNOWN,Highway A
116,2025-10-20 22:36:36,Car,10.69,UNKNOWN,Highway A
125,2025-10-20 22:36:36,Car,15.27,UNKNOWN,Highway A
134,2025-10-20 22:36:36,Car,20.67,UNKNOWN,Highway A
160,2025-10-20 22:36:36,Car,52.15,UNKNOWN,Highway A
140,2025-10-20 22:36:36,Car,40.94,UNKNOWN,Highway A
60,2025-10-20 22:36:37,Car,49.17,UNKNOWN,Highway A
106,2025-10-20 22:36:37,Car,12.33,UNKNOWN,Highway A
116,2025-10-20 22:36:37,Car,11.08,UNKNOWN,Highway A
125,2025-10-20 22:36:37,Car,15.66,UNKNOWN,Highway A
134,2025-10-20 22:36:37,Car,22.32,UNKNOWN,Highway A
160,2025-10-20 22:36:37,Car,56.62,UNKNOWN,Highway A
140,2025-10-20 22:36:37,Car,39.38,UNKNOWN,Highway A
60,2025-10-20 22:36:38,Car,52.62,UNKNOWN,Highway A
90,2025-10-20 22:36:38,Car,10.48,UNKNOWN,Highway A
106,2025-10-20 22:36:38,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:38,Car,11.46,UNKNOWN,Highway A
125,2025-10-20 22:36:38,Car,15.66,UNKNOWN,Highway A
134,2025-10-20 22:36:38,Car,21.77,UNKNOWN,Highway A
160,2025-10-20 22:36:38,Car,56.78,UNKNOWN,Highway A
140,2025-10-20 22:36:38,Car,39.38,UNKNOWN,Highway A
180,2025-10-20 22:36:38,Car,82.14,UNKNOWN,Highway A
90,2025-10-20 22:36:38,Car,10.37,UNKNOWN,Highway A
106,2025-10-20 22:36:39,Car,12.07,UNKNOWN,Highway A
116,2025-10-20 22:36:39,Car,10.69,UNKNOWN,Highway A
125,2025-10-20 22:36:39,Car,14.9,UNKNOWN,Highway A
134,2025-10-20 22:36:39,Car,21.58,UNKNOWN,Highway A
160,2025-10-20 22:36:39,Car,55.12,UNKNOWN,Highway A
140,2025-10-20 22:36:39,Car,38.25,UNKNOWN,Highway A
90,2025-10-20 22:36:39,Car,10.37,UNKNOWN,Highway A
106,2025-10-20 22:36:39,Car,11.35,UNKNOWN,Highway A
125,2025-10-20 22:36:39,Car,12.65,UNKNOWN,Highway A
134,2025-10-20 22:36:39,Car,19.57,UNKNOWN,Highway A
160,2025-10-20 22:36:40,Car,49.92,UNKNOWN,Highway A
140,2025-10-20 22:36:40,Car,33.68,UNKNOWN,Highway A
60,2025-10-20 22:36:40,Car,57.11,UNKNOWN,Highway A
90,2025-10-20 22:36:40,Car,10.04,UNKNOWN,Highway A
106,2025-10-20 22:36:40,Car,10.39,UNKNOWN,Highway A
125,2025-10-20 22:36:40,Car,12.24,UNKNOWN,Highway A
134,2025-10-20 22:36:40,Car,17.69,UNKNOWN,Highway A
160,2025-10-20 22:36:40,Car,46.77,UNKNOWN,Highway A
140,2025-10-20 22:36:41,Car,32.51,UNKNOWN,Highway A
60,2025-10-20 22:36:41,Car,57.6,UNKNOWN,Highway A
106,2025-10-20 22:36:41,Car,10.39,UNKNOWN,Highway A
125,2025-10-20 22:36:41,Car,11.48,UNKNOWN,Highway A
134,2025-10-20 22:36:41,Car,16.95,UNKNOWN,Highway A
160,2025-10-20 22:36:41,Car,45.11,UNKNOWN,Highway A
140,2025-10-20 22:36:41,Car,30.63,UNKNOWN,Highway A
60,2025-10-20 22:36:42,Car,60.39,UNKNOWN,Highway A
90,2025-10-20 22:36:42,Car,11.13,UNKNOWN,Highway A
106,2025-10-20 22:36:42,Car,11.59,UNKNOWN,Highway A
125,2025-10-20 22:36:42,Car,12.24,UNKNOWN,Highway A
134,2025-10-20 22:36:42,Car,18.89,UNKNOWN,Highway A
160,2025-10-20 22:36:42,Car,48.25,UNKNOWN,Highway A
140,2025-10-20 22:36:43,Car,33.74,UNKNOWN,Highway A
60,2025-10-20 22:36:43,Car,62.66,UNKNOWN,Highway A
90,2025-10-20 22:36:43,Car,12.24,UNKNOWN,Highway A
106,2025-10-20 22:36:43,Car,11.59,UNKNOWN,Highway A
116,2025-10-20 22:36:43,Car,10.32,UNKNOWN,Highway A
125,2025-10-20 22:36:43,Car,13.41,UNKNOWN,Highway A
134,2025-10-20 22:36:43,Car,19.63,UNKNOWN,Highway A
160,2025-10-20 22:36:44,Car,48.54,UNKNOWN,Highway A
140,2025-10-20 22:36:44,Car,32.92,UNKNOWN,Highway A
186,2025-10-20 22:36:44,Car,82.49,UNKNOWN,Highway A
60,2025-10-20 22:36:44,Car,70.43,UNKNOWN,Highway A
90,2025-10-20 22:36:45,Car,13.0,UNKNOWN,Highway A
106,2025-10-20 22:36:45,Car,11.35,UNKNOWN,Highway A
116,2025-10-20 22:36:45,Car,10.69,UNKNOWN,Highway A
125,2025-10-20 22:36:45,Car,13.0,UNKNOWN,Highway A
134,2025-10-20 22:36:45,Car,18.89,UNKNOWN,Highway A
160,2025-10-20 22:36:45,Car,48.08,UNKNOWN,Highway A
140,2025-10-20 22:36:45,Car,32.16,UNKNOWN,Highway A
186,2025-10-20 22:36:45,Car,85.97,UNKNOWN,Highway A
60,2025-10-20 22:36:45,Car,74.97,UNKNOWN,Highway A
90,2025-10-20 22:36:46,Car,11.89,UNKNOWN,Highway A
106,2025-10-20 22:36:46,Car,10.64,UNKNOWN,Highway A
125,2025-10-20 22:36:46,Car,12.61,UNKNOWN,Highway A
134,2025-10-20 22:36:46,Car,16.49,UNKNOWN,Highway A
160,2025-10-20 22:36:46,Car,41.96,UNKNOWN,Highway A
140,2025-10-20 22:36:46,Car,28.76,UNKNOWN,Highway A
186,2025-10-20 22:36:46,Car,79.19,UNKNOWN,Highway A
60,2025-10-20 22:36:47,Car,71.52,UNKNOWN,Highway A
90,2025-10-20 22:36:47,Car,11.48,UNKNOWN,Highway A
106,2025-10-20 22:36:47,Car,10.39,UNKNOWN,Highway A
125,2025-10-20 22:36:47,Car,11.84,UNKNOWN,Highway A
134,2025-10-20 22:36:47,Car,16.21,UNKNOWN,Highway A
160,2025-10-20 22:36:47,Car,40.75,UNKNOWN,Highway A
140,2025-10-20 22:36:47,Car,26.83,UNKNOWN,Highway A
186,2025-10-20 22:36:48,Car,86.55,UNKNOWN,Highway A
60,2025-10-20 22:36:48,Car,73.03,UNKNOWN,Highway A
90,2025-10-20 22:36:48,Car,11.56,UNKNOWN,Highway A
125,2025-10-20 22:36:48,Car,12.61,UNKNOWN,Highway A
134,2025-10-20 22:36:48,Car,15.47,UNKNOWN,Highway A
160,2025-10-20 22:36:48,Car,39.27,UNKNOWN,Highway A
140,2025-10-20 22:36:48,Car,25.65,UNKNOWN,Highway A
186,2025-10-20 22:36:49,Car,96.38,UNKNOWN,Highway A
60,2025-10-20 22:36:49,Car,74.97,UNKNOWN,Highway A
90,2025-10-20 22:36:49,Car,12.31,UNKNOWN,Highway A
106,2025-10-20 22:36:49,Car,10.39,UNKNOWN,Highway A
125,2025-10-20 22:36:50,Car,13.75,UNKNOWN,Highway A
134,2025-10-20 22:36:50,Car,16.95,UNKNOWN,Highway A
160,2025-10-20 22:36:50,Car,42.24,UNKNOWN,Highway A
140,2025-10-20 22:36:50,Car,28.7,UNKNOWN,Highway A
186,2025-10-20 22:36:50,Car,105.41,UNKNOWN,Highway A
60,2025-10-20 22:36:50,Car,77.25,UNKNOWN,Highway A
90,2025-10-20 22:36:51,Car,12.31,UNKNOWN,Highway A
106,2025-10-20 22:36:51,Car,10.64,UNKNOWN,Highway A
125,2025-10-20 22:36:51,Car,13.75,UNKNOWN,Highway A
134,2025-10-20 22:36:51,Car,16.95,UNKNOWN,Highway A
160,2025-10-20 22:36:51,Car,42.42,UNKNOWN,Highway A
140,2025-10-20 22:36:51,Car,29.79,UNKNOWN,Highway A
186,2025-10-20 22:36:51,Car,115.77,UNKNOWN,Highway A
60,2025-10-20 22:36:51,Car,82.31,UNKNOWN,Highway A
189,2025-10-20 22:36:52,Car,108.97,UNKNOWN,Highway A
90,2025-10-20 22:36:52,Car,13.18,UNKNOWN,Highway A
106,2025-10-20 22:36:52,Car,10.64,UNKNOWN,Highway A
125,2025-10-20 22:36:52,Car,13.37,UNKNOWN,Highway A
134,2025-10-20 22:36:52,Car,17.41,UNKNOWN,Highway A
160,2025-10-20 22:36:52,Car,41.67,UNKNOWN,Highway A
140,2025-10-20 22:36:52,Car,29.78,UNKNOWN,Highway A
186,2025-10-20 22:36:53,Car,121.43,UNKNOWN,Highway A
60,2025-10-20 22:36:53,Car,86.2,UNKNOWN,Highway A
189,2025-10-20 22:36:53,Car,117.44,UNKNOWN,Highway A
90,2025-10-20 22:36:54,Car,11.56,UNKNOWN,Highway A
125,2025-10-20 22:36:54,Car,12.24,UNKNOWN,Highway A
134,2025-10-20 22:36:54,Car,15.95,UNKNOWN,Highway A
160,2025-10-20 22:36:54,Car,37.04,UNKNOWN,Highway A
140,2025-10-20 22:36:54,Car,25.96,UNKNOWN,Highway A
186,2025-10-20 22:36:54,Car,116.46,UNKNOWN,Highway A
60,2025-10-20 22:36:54,Car,82.41,UNKNOWN,Highway A
189,2025-10-20 22:36:55,Car,108.72,UNKNOWN,Highway A
90,2025-10-20 22:36:55,Car,10.8,UNKNOWN,Highway A
125,2025-10-20 22:36:55,Car,11.08,UNKNOWN,Highway A
134,2025-10-20 22:36:55,Car,14.27,UNKNOWN,Highway A
160,2025-10-20 22:36:55,Car,35.66,UNKNOWN,Highway A
140,2025-10-20 22:36:55,Car,25.21,UNKNOWN,Highway A
186,2025-10-20 22:36:55,Car,116.84,UNKNOWN,Highway A
60,2025-10-20 22:36:56,Car,82.74,UNKNOWN,Highway A
189,2025-10-20 22:36:56,Car,112.66,UNKNOWN,Highway A
90,2025-10-20 22:36:56,Car,10.8,UNKNOWN,Highway A
125,2025-10-20 22:36:56,Car,11.08,UNKNOWN,Highway A
134,2025-10-20 22:36:56,Car,13.8,UNKNOWN,Highway A
160,2025-10-20 22:36:57,Car,33.9,UNKNOWN,Highway A
140,2025-10-20 22:36:57,Car,23.78,UNKNOWN,Highway A
186,2025-10-20 22:36:57,Car,119.55,UNKNOWN,Highway A
60,2025-10-20 22:36:57,Car,86.96,UNKNOWN,Highway A
189,2025-10-20 22:36:57,Car,118.39,UNKNOWN,Highway A
90,2025-10-20 22:36:58,Car,12.31,UNKNOWN,Highway A
125,2025-10-20 22:36:58,Car,11.08,UNKNOWN,Highway A
134,2025-10-20 22:36:58,Car,15.0,UNKNOWN,Highway A
160,2025-10-20 22:36:58,Car,37.51,UNKNOWN,Highway A
140,2025-10-20 22:36:58,Car,25.65,UNKNOWN,Highway A
186,2025-10-20 22:36:58,Car,129.51,UNKNOWN,Highway A
60,2025-10-20 22:36:58,Car,98.84,UNKNOWN,Highway A
189,2025-10-20 22:36:59,Car,123.47,UNKNOWN,Highway A
90,2025-10-20 22:36:59,Car,12.74,UNKNOWN,Highway A
106,2025-10-20 22:36:59,Car,10.39,UNKNOWN,Highway A
125,2025-10-20 22:36:59,Car,11.89,UNKNOWN,Highway A
134,2025-10-20 22:36:59,Car,15.28,UNKNOWN,Highway A
160,2025-10-20 22:36:59,Car,37.32,UNKNOWN,Highway A
140,2025-10-20 22:36:59,Car,26.07,UNKNOWN,Highway A
186,2025-10-20 22:37:00,Car,129.24,UNKNOWN,Highway A
60,2025-10-20 22:37:00,Car,106.94,UNKNOWN,Highway A
189,2025-10-20 22:37:00,Car,130.05,UNKNOWN,Highway A
90,2025-10-20 22:37:01,Car,13.83,UNKNOWN,Highway A
106,2025-10-20 22:37:01,Car,10.15,UNKNOWN,Highway A
125,2025-10-20 22:37:01,Car,10.8,UNKNOWN,Highway A
134,2025-10-20 22:37:01,Car,14.54,UNKNOWN,Highway A
160,2025-10-20 22:37:01,Car,36.58,UNKNOWN,Highway A
140,2025-10-20 22:37:01,Car,25.65,UNKNOWN,Highway A
186,2025-10-20 22:37:01,Car,124.27,UNKNOWN,Highway A
60,2025-10-20 22:37:01,Car,115.37,UNKNOWN,Highway A
189,2025-10-20 22:37:02,Car,129.45,UNKNOWN,Highway A
90,2025-10-20 22:37:02,Car,12.74,UNKNOWN,Highway A
134,2025-10-20 22:37:02,Car,12.59,UNKNOWN,Highway A
160,2025-10-20 22:37:02,Car,32.97,UNKNOWN,Highway A
140,2025-10-20 22:37:02,Car,23.02,UNKNOWN,Highway A
186,2025-10-20 22:37:02,Car,109.74,UNKNOWN,Highway A
60,2025-10-20 22:37:03,Car,109.97,UNKNOWN,Highway A
189,2025-10-20 22:37:03,Car,120.1,UNKNOWN,Highway A
90,2025-10-20 22:37:03,Car,13.07,UNKNOWN,Highway A
134,2025-10-20 22:37:03,Car,12.33,UNKNOWN,Highway A
160,2025-10-20 22:37:03,Car,31.6,UNKNOWN,Highway A
140,2025-10-20 22:37:03,Car,20.09,UNKNOWN,Highway A
186,2025-10-20 22:37:04,Car,99.22,UNKNOWN,Highway A
60,2025-10-20 22:37:04,Car,106.37,UNKNOWN,Highway A
189,2025-10-20 22:37:04,Car,116.52,UNKNOWN,Highway A
90,2025-10-20 22:37:05,Car,13.07,UNKNOWN,Highway A
134,2025-10-20 22:37:05,Car,10.65,UNKNOWN,Highway A
160,2025-10-20 22:37:05,Car,30.11,UNKNOWN,Highway A
140,2025-10-20 22:37:05,Car,19.66,UNKNOWN,Highway A
186,2025-10-20 22:37:05,Car,91.03,UNKNOWN,Highway A
60,2025-10-20 22:37:05,Car,105.4,UNKNOWN,Highway A
189,2025-10-20 22:37:05,Car,112.71,UNKNOWN,Highway A
90,2025-10-20 22:37:06,Car,14.69,UNKNOWN,Highway A
134,2025-10-20 22:37:06,Car,12.13,UNKNOWN,Highway A
160,2025-10-20 22:37:06,Car,32.51,UNKNOWN,Highway A
140,2025-10-20 22:37:06,Car,21.6,UNKNOWN,Highway A
186,2025-10-20 22:37:06,Car,95.97,UNKNOWN,Highway A
60,2025-10-20 22:37:06,Car,114.61,UNKNOWN,Highway A
189,2025-10-20 22:37:06,Car,119.19,UNKNOWN,Highway A
90,2025-10-20 22:37:07,Car,15.44,UNKNOWN,Highway A
134,2025-10-20 22:37:07,Car,12.33,UNKNOWN,Highway A
160,2025-10-20 22:37:07,Car,32.69,UNKNOWN,Highway A
140,2025-10-20 22:37:07,Car,21.85,UNKNOWN,Highway A
186,2025-10-20 22:37:07,Car,95.21,UNKNOWN,Highway A
60,2025-10-20 22:37:08,Car,118.67,UNKNOWN,Highway A
189,2025-10-20 22:37:08,Car,116.23,UNKNOWN,Highway A
90,2025-10-20 22:37:08,Car,16.2,UNKNOWN,Highway A
134,2025-10-20 22:37:08,Car,12.56,UNKNOWN,Highway A
160,2025-10-20 22:37:08,Car,33.26,UNKNOWN,Highway A
140,2025-10-20 22:37:08,Car,22.16,UNKNOWN,Highway A
186,2025-10-20 22:37:08,Car,92.48,UNKNOWN,Highway A
60,2025-10-20 22:37:09,Car,119.92,UNKNOWN,Highway A
189,2025-10-20 22:37:09,Car,110.12,UNKNOWN,Highway A
90,2025-10-20 22:37:09,Car,15.01,UNKNOWN,Highway A
134,2025-10-20 22:37:09,Car,11.35,UNKNOWN,Highway A
160,2025-10-20 22:37:09,Car,29.66,UNKNOWN,Highway A
140,2025-10-20 22:37:09,Car,19.87,UNKNOWN,Highway A
186,2025-10-20 22:37:10,Car,82.17,UNKNOWN,Highway A
60,2025-10-20 22:37:10,Car,110.61,UNKNOWN,Highway A
189,2025-10-20 22:37:10,Car,95.78,UNKNOWN,Highway A
90,2025-10-20 22:37:10,Car,14.59,UNKNOWN,Highway A
134,2025-10-20 22:37:10,Car,10.15,UNKNOWN,Highway A
160,2025-10-20 22:37:10,Car,27.71,UNKNOWN,Highway A
140,2025-10-20 22:37:11,Car,19.11,UNKNOWN,Highway A
186,2025-10-20 22:37:11,Car,76.76,UNKNOWN,Highway A
60,2025-10-20 22:37:11,Car,102.77,UNKNOWN,Highway A
189,2025-10-20 22:37:11,Car,87.61,UNKNOWN,Highway A
90,2025-10-20 22:37:11,Car,14.26,UNKNOWN,Highway A
134,2025-10-20 22:37:11,Car,10.39,UNKNOWN,Highway A
160,2025-10-20 22:37:12,Car,26.96,UNKNOWN,Highway A
140,2025-10-20 22:37:12,Car,18.34,UNKNOWN,Highway A
186,2025-10-20 22:37:12,Car,71.8,UNKNOWN,Highway A
60,2025-10-20 22:37:12,Car,95.7,UNKNOWN,Highway A
189,2025-10-20 22:37:12,Car,81.59,UNKNOWN,Highway A
90,2025-10-20 22:37:12,Car,15.77,UNKNOWN,Highway A
134,2025-10-20 22:37:12,Car,11.86,UNKNOWN,Highway A
160,2025-10-20 22:37:12,Car,28.62,UNKNOWN,Highway A
140,2025-10-20 22:37:13,Car,19.48,UNKNOWN,Highway A
186,2025-10-20 22:37:13,Car,74.9,UNKNOWN,Highway A
189,2025-10-20 22:37:13,Car,85.2,UNKNOWN,Highway A
90,2025-10-20 22:37:13,Car,16.53,UNKNOWN,Highway A
134,2025-10-20 22:37:13,Car,11.59,UNKNOWN,Highway A
160,2025-10-20 22:37:13,Car,28.91,UNKNOWN,Highway A
140,2025-10-20 22:37:13,Car,19.87,UNKNOWN,Highway A
186,2025-10-20 22:37:13,Car,74.14,UNKNOWN,Highway A
189,2025-10-20 22:37:14,Car,83.92,UNKNOWN,Highway A
90,2025-10-20 22:37:14,Car,16.96,UNKNOWN,Highway A
134,2025-10-20 22:37:14,Car,12.8,UNKNOWN,Highway A
160,2025-10-20 22:37:14,Car,29.36,UNKNOWN,Highway A
140,2025-10-20 22:37:14,Car,19.87,UNKNOWN,Highway A
186,2025-10-20 22:37:14,Car,73.01,UNKNOWN,Highway A
189,2025-10-20 22:37:14,Car,79.57,UNKNOWN,Highway A
90,2025-10-20 22:37:15,Car,15.77,UNKNOWN,Highway A
134,2025-10-20 22:37:15,Car,10.87,UNKNOWN,Highway A
160,2025-10-20 22:37:15,Car,26.51,UNKNOWN,Highway A
140,2025-10-20 22:37:15,Car,17.95,UNKNOWN,Highway A
186,2025-10-20 22:37:15,Car,64.59,UNKNOWN,Highway A
189,2025-10-20 22:37:15,Car,68.92,UNKNOWN,Highway A
90,2025-10-20 22:37:16,Car,15.77,UNKNOWN,Highway A
134,2025-10-20 22:37:16,Car,10.39,UNKNOWN,Highway A
160,2025-10-20 22:37:16,Car,25.31,UNKNOWN,Highway A
140,2025-10-20 22:37:16,Car,17.22,UNKNOWN,Highway A
186,2025-10-20 22:37:16,Car,59.98,UNKNOWN,Highway A
189,2025-10-20 22:37:16,Car,62.1,UNKNOWN,Highway A
90,2025-10-20 22:37:16,Car,15.77,UNKNOWN,Highway A
160,2025-10-20 22:37:16,Car,24.27,UNKNOWN,Highway A
140,2025-10-20 22:37:16,Car,16.06,UNKNOWN,Highway A
186,2025-10-20 22:37:16,Car,56.19,UNKNOWN,Highway A
189,2025-10-20 22:37:17,Car,59.01,UNKNOWN,Highway A
90,2025-10-20 22:37:17,Car,17.29,UNKNOWN,Highway A
134,2025-10-20 22:37:17,Car,10.48,UNKNOWN,Highway A
160,2025-10-20 22:37:17,Car,25.93,UNKNOWN,Highway A
140,2025-10-20 22:37:17,Car,17.22,UNKNOWN,Highway A
186,2025-10-20 22:37:17,Car,59.64,UNKNOWN,Highway A
189,2025-10-20 22:37:17,Car,63.16,UNKNOWN,Highway A
90,2025-10-20 22:37:18,Car,18.14,UNKNOWN,Highway A
134,2025-10-20 22:37:18,Car,10.19,UNKNOWN,Highway A
160,2025-10-20 22:37:18,Car,26.39,UNKNOWN,Highway A
140,2025-10-20 22:37:18,Car,17.22,UNKNOWN,Highway A
186,2025-10-20 22:37:18,Car,58.63,UNKNOWN,Highway A
189,2025-10-20 22:37:18,Car,62.23,UNKNOWN,Highway A
90,2025-10-20 22:37:19,Car,19.33,UNKNOWN,Highway A
160,2025-10-20 22:37:19,Car,26.39,UNKNOWN,Highway A
140,2025-10-20 22:37:19,Car,17.63,UNKNOWN,Highway A
186,2025-10-20 22:37:19,Car,57.05,UNKNOWN,Highway A
189,2025-10-20 22:37:19,Car,58.81,UNKNOWN,Highway A
90,2025-10-20 22:37:19,Car,18.14,UNKNOWN,Highway A
160,2025-10-20 22:37:19,Car,23.99,UNKNOWN,Highway A
140,2025-10-20 22:37:19,Car,16.11,UNKNOWN,Highway A
